FRS_FACILITY_DETAIL_REPORT_URL,REGISTRY_ID,PRIMARY_NAME,LOCATION_ADDRESS,SUPPLEMENTAL_LOCATION,CITY_NAME,COUNTY_NAME,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NAME,POSTAL_CODE,FEDERAL_FACILITY_CODE,FEDERAL_AGENCY_NAME,TRIBAL_LAND_CODE,TRIBAL_LAND_NAME,CONGRESSIONAL_DIST_NUM,CENSUS_BLOCK_CODE,HUC_CODE,EPA_REGION_CODE,SITE_TYPE_NAME,LOCATION_DESCRIPTION,CREATE_DATE,UPDATE_DATE,US_MEXICO_BORDER_IND,PGM_SYS_ACRNMS,LATITUDE83,LONGITUDE83,CONVEYOR,COLLECT_DESC,ACCURACY_VALUE,REF_POINT_DESC,HDATUM_DESC,SOURCE_DESC
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005049802,1.10005E+11,GALAXY POWERSPORTS,2667 NORTHAVEN RD,,DALLAS,DALLAS,48113,TX,TEXAS,UNITED STATES,75229,,,,,32,4.8113E+14,12030103,06,STATIONARY,,1-Mar-00,3-May-15,,"ICIS:1400018479, RCRAINFO:TXD047837828",32.903824,-96.888101,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005050951,1.10005E+11,DISPLAYTEK CORPORATION,4124 BILLY MITCHELL DRIVE,,ADDISON,DALLAS,48113,TX,TEXAS,UNITED STATES,75001,,,,,32,4.8113E+14,12030103,06,STATIONARY,,1-Mar-00,29-Dec-14,,RCRAINFO:TXD050854041,32.95896,-96.8409,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005053100,1.10005E+11,ROLM CORPORATION,2420 RIDGEPOINT DR,,AUSTIN,TRAVIS,48453,TX,TEXAS,UNITED STATES,78754,,,,,10,4.8453E+14,12090205,06,STATIONARY,,1-Mar-00,9-Aug-10,,RCRAINFO:TXD055123277,30.32874,-97.67391,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005053949,1.10005E+11,MICROPAC INDS  INC,905 E. WALNUT ST.,,GARLAND,DALLAS,48113,TX,TEXAS,UNITED STATES,75040,,,,,03,4.8113E+14,12030106,06,STATIONARY,,1-Mar-00,1-Jun-17,,"BR:TXD056367113, EIS:4607611, NPDES:TXRNEP019, RCRAINFO:TXD056367113, TRIS:75040MCRPC905EW, TX-TCEQ ACR:RN100698620",32.91445,-96.61949,FRS-TRIS,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005058043,1.10005E+11,TEXAS INSTRUMENTS NORTH CAMPUS,13500 NORTH CENTRAL EXPRESSWAY,,DALLAS,DALLAS,48113,TX,TEXAS,UNITED STATES,75243,,,,,03,4.8113E+14,12030105,06,STATIONARY,,1-Mar-00,1-Jun-17,,"AIR:TX0000004811300006, AIRS/AFS:4811300006, CEDRI:CEDRI10226091, E-GGRT:1003945, EIS:6476311, ICIS:2499849, NPDES:TXR05O082, RCRAINFO:TXD007321904, RCRAINFO:TXD066333386, TRIS:75243TXSNS13500, TSCA:TSCA10038871, TX-TCEQ ACR:RN102505195",32.93311,-96.7537,FRS-TRIS,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005062074,1.10005E+11,TEXAS INSTRUMENTS NATIONAL CIRCLE SITE,2623 NATIONAL CIRCLE,,GARLAND,DALLAS,48113,TX,TEXAS,UNITED STATES,75041-2316,,,,,03,4.8113E+14,12030106,06,STATIONARY,,1-Mar-00,9-Aug-10,,"RCRAINFO:TXD076705961, TX-TCEQ ACR:RN102066750",32.88492,-96.67352,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005063876,1.10005E+11,STAKTEK GROUP LP,8900 SHOAL CREEK BOULEVARD SUITE 125,,AUSTIN,TRAVIS,48453,TX,TEXAS,UNITED STATES,78757-6840,,,,,10,4.8453E+14,12090205,06,STATIONARY,,1-Mar-00,4-Nov-11,,"RCRAINFO:TXD080277148, TRIS:78758STKTK8900S",30.37533,-97.73329,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005067140,1.10005E+11,TRW OPTOELECTRONICS,1201 TAPPAN CIR,,CARROLLTON,DALLAS,48113,TX,TEXAS,UNITED STATES,75006,,,,,24,4.8113E+14,12030103,06,STATIONARY,,1-Mar-00,9-Aug-10,,RCRAINFO:TXD093743334,32.94938,-96.91007,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005071750,1.10005E+11,ACCELERATED TECHNOLOGIES,1611 HEADWAY CIRCLE BLDG 1 STE A,,AUSTIN,TRAVIS,48453,TX,TEXAS,UNITED STATES,78754-5160,,,,,10,4.8453E+14,12090205,06,STATIONARY,,1-Mar-00,28-Mar-14,,"BR:TXD114317480, RCRAINFO:TXD114317480, TX-TCEQ ACR:RN100568344",30.33402,-97.68245,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005082800,1.10005E+11,ROCKWELL INTERNATIONAL,3501 GILMER RD,,LONGVIEW,GREGG,48183,TX,TEXAS,UNITED STATES,75604,,,,,01,4.8183E+14,12010002,06,STATIONARY,,1-Mar-00,9-Aug-10,,RCRAINFO:TXD981052384,32.54957,-94.7993,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005083596,1.10005E+11,ADVANCED MICRO DEVICES FREIDRICH,4115 FREIDRICH LN,,AUSTIN,TRAVIS,48453,TX,TEXAS,UNITED STATES,78744-1129,,,,,25,4.8453E+14,12090205,,STATIONARY,,1-Mar-00,9-Aug-10,,RCRAINFO:TXD981055601,30.21361,-97.74621,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005083952,1.10005E+11,ALTEK INSTRUMENTS INC,725 SUN VALLEY ROAD,,HEWITT,MCLENNAN,48309,TX,TEXAS,UNITED STATES,76643,,,,,17,4.8309E+14,12060202,06,STATIONARY,,1-Mar-00,29-Dec-14,,RCRAINFO:TXD981056864,31.460146,-97.175199,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005087930,1.10005E+11,TEXAS INSTRUMENTS INCORPORATED,7305 GASTON AVE,,DALLAS,DALLAS,48113,TX,TEXAS,UNITED STATES,75214,,,,,30,4.8113E+14,12030105,06,STATIONARY,,1-Mar-00,9-Aug-10,,RCRAINFO:TXD981153034,32.81214,-96.7311,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005090855,1.10005E+11,SUPERIOR MAGNETICS INC,3401 TEXOMA DR,,DENISON,GRAYSON,48181,TX,TEXAS,UNITED STATES,75020,,,,,04,4.8181E+14,11140101,,STATIONARY,,1-Mar-00,10-Apr-20,,RCRAINFO:TXD981586373,33.781942,-96.587299,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005106777,1.10005E+11,HALLIBURTON GEOPHYSICAL SVCS,11370 PAGEMILL,,DALLAS,DALLAS,48113,TX,TEXAS,UNITED STATES,75243-8306,,,,,03,4.8113E+14,12030105,06,STATIONARY,,1-Mar-00,9-Aug-10,,"RCRAINFO:TXD982550287, TX-TCEQ ACR:RN103791745",32.902193,-96.70826,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005121750,1.10005E+11,BENCHMARQ MICROELECTRONICS INC,2611 WESTGROVE D SUITES 101 & 103 &,,CARROLLTON,DENTON,48121,TX,TEXAS,UNITED STATES,75006,,,,,32,4.8113E+14,12030103,06,STATIONARY,,1-Mar-00,9-Aug-10,,RCRAINFO:TXD987997319,32.984381,-96.839067,COMMERCIAL VENDOR,ADDRESS MATCHING-HOUSE NUMBER,150,PLANT ENTRANCE (GENERAL),NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005122848,1.10005E+11,ADVANCED BIOTECHNOLOGIES,283 LOCKHAVEN DR STE 214,,HOUSTON,HARRIS,48201,TX,TEXAS,UNITED STATES,77073-5518,,,,,18,4.82012E+14,12040104,,STATIONARY,,1-Mar-00,9-Aug-10,,RCRAINFO:TXD988001137,29.98976,-95.41956,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005128361,1.10005E+11,INFRATECH,10440 MILLER RD,,DALLAS,DALLAS,48113,TX,TEXAS,UNITED STATES,75238,,,,,03,4.8113E+14,12030105,06,STATIONARY,,1-Mar-00,9-Aug-10,,"BR:TXD988026811, NPDES:TXRNEAR67, NPDES:TXRNEBS49, RCRAINFO:TXD988026811",32.89445,-96.704091,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005142862,1.10005E+11,CRYSTAL SEMICONDUCTOR,4210 S INDUSTRIAL DR,,AUSTIN,TRAVIS,48453,TX,TEXAS,UNITED STATES,78744,,,,,25,4.8453E+14,12090205,06,STATIONARY,,1-Mar-00,9-Aug-10,,"NCDB:I06#19891011TXA02 1, RCRAINFO:TXD988052783, TX-TCEQ ACR:RN100658285",30.20957,-97.74394,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005169833,1.10005E+11,TEXAS INSTRUMENTS INCORPORATED,17919 WATERVIEW PKWY,,DALLAS,COLLIN,48085,TX,TEXAS,UNITED STATES,75252,,,,,03,4.8085E+14,12030105,06,STATIONARY,,1-Mar-00,9-Aug-10,,RCRAINFO:TXR000010447,32.99201,-96.75646,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005178538,1.10005E+11,CIMA TRANSPORTATION,825 TARTAN TRAIL,,LEWISVILLE,DENTON,48121,TX,TEXAS,UNITED STATES,75077-3168,,,,,26,4.8121E+14,12030103,06,STATIONARY,,1-Mar-00,4-Jun-16,,"MN-TEMPO:31644, RCRAINFO:TXR000022541, TX-TCEQ ACR:RN100615921",33.07966,-97.0718,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005179644,1.10005E+11,BALL SEMICONDUCTOR INC,500 CENTURY PKWY,,ALLEN,COLLIN,48085,TX,TEXAS,UNITED STATES,75013,,,,,03,4.8085E+14,12030106,06,STATIONARY,,1-Mar-00,9-Aug-10,,RCRAINFO:TXR000024158,33.09854,-96.67461,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005184816,1.10005E+11,TEXAS INSTRUMENTS NORTHAVEN FACILITY,2657 NORTHAVEN,,DALLAS,DALLAS,48113,TX,TEXAS,UNITED STATES,75229-2231,,,,,32,4.8113E+14,12030103,06,STATIONARY,,1-Mar-00,9-Aug-10,,"RCRAINFO:TXR000031534, TX-TCEQ ACR:RN101474377",32.90382,-96.88828,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005184825,1.10005E+11,PENTAGON TECHNOLOGIES GROUP,8201 E RIVERSIDE DR BLDG 5,,AUSTIN,TRAVIS,48453,TX,TEXAS,UNITED STATES,78744-1601,,,,,25,4.8453E+14,12090205,06,STATIONARY,,1-Mar-00,4-Jun-15,,"OSHA-OIS:339868390, OSHA-OIS:339868721, RCRAINFO:TXR000031542, TRIS:7874WPNTGN821EB, TX-TCEQ ACR:RN100562818",30.21598,-97.68629,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110006453006,1.10006E+11,PRECISION BIOMEMS,15050 E BELTWOOD PKWY,,ADDISON,DALLAS,48113,TX,TEXAS,UNITED STATES,75001,,,,,32,4.8113E+14,12030103,06,STATIONARY,,1-Mar-00,4-Dec-14,,"RCRAINFO:TXR000025734, TX-TCEQ ACR:RN100616069, TX-TCEQ ACR:RN103945747",32.953471,-96.83217,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110006533652,1.10007E+11,ONE HOUR MARTINIZING,8697 SKILLMAN,,DALLAS,DALLAS,48113,TX,TEXAS,UNITED STATES,75243,,,,,05,4.8113E+14,12030105,06,STATIONARY,,1-Mar-00,9-Jan-15,,"AIR:06000000481136E315, AIRS/AFS:481136E315",32.896602,-96.72204,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110006840115,1.10007E+11,TEXAS INSTRUMENTS INC (GCA/804),GRAYSON COUNTY AIRPORT BUILDING 804,,DENISON,GRAYSON,48181,TX,TEXAS,UNITED STATES,75020,,,,,04,4.8181E+14,11130210,06,STATIONARY,,1-Mar-00,31-Dec-15,,"RCRAINFO:TXD982306342, TRIS:75020TXSNSGRAYS, TX-TCEQ ACR:RN102157328",33.71521,-96.671379,FRS-TRIS,UNKNOWN,11000,UNKNOWN,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110008154120,1.10008E+11,OPTRON INC OPTEK,FORT WOLTERS INDUSTRIA BLDG 83,,MINERAL WELLS,PALO PINTO,48363,TX,TEXAS,UNITED STATES,76067,,,,,,,,06,STATIONARY,,1-Mar-00,10-Apr-20,,RCRAINFO:TXD980870521,,,,,,,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110008158288,1.10008E+11,HALLIBURTON GEOPHYSICAL SERVICES INC,24500 HIGHWAY 290 MODULES H E & B,,CYPRESS,HARRIS,48201,TX,TEXAS,UNITED STATES,77429,,,,,10,4.82016E+14,12040102,06,STATIONARY,,1-Mar-00,9-Aug-10,,RCRAINFO:TXD982551210,29.959987,-95.682662,RCRAINFO,GDT-ADDRESS MATCHING (GEOCODING),,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012183546,1.10012E+11,APPLIED OPTOELECTRONICS,13111 JESS PIRTLE BLVD,,SUGAR LAND,FORT BEND,48157,TX,TEXAS,UNITED STATES,77478,,,,,22,4.81577E+14,12040205,06,STATIONARY,,1-Mar-00,21-Sep-16,,"RCRAINFO:TXR000043117, TX-TCEQ ACR:RN100674571",29.637,-95.61462,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012255380,1.10012E+11,ENVIRON CLEAN TECHNOLOGY,16074 CENTRAL COMMERCE DR STE B 103,,PFLUGERVILLE,TRAVIS,48453,TX,TEXAS,UNITED STATES,78660-2036,,,,,10,4.8453E+14,12090301,06,STATIONARY,,1-Mar-00,10-Sep-10,,RCRAINFO:TXR000042176,30.45469,-97.65957,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012487629,1.10012E+11,IRVING FACILITY,1801 HURD DR,,IRVING,DALLAS,48113,TX,TEXAS,UNITED STATES,750384311,,,,,24,4.8113E+14,12030103,06,STATIONARY,,1-Mar-00,1-Jun-17,,"AIR:TX0000004811300467, AIRS/AFS:4811300467, EIS:4589211, ICIS:1800019315, ICIS:8929, RCRAINFO:TXD007359524, RCRAINFO:TXD988024170, TRIS:75038TCCRL1801H, TX-TCEQ ACR:RN100661636, TX-TCEQ ACR:RN102198868",32.87428,-96.9749,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110012489850,1.10012E+11,"OPTEK TECHNOLOGY, INC.",1215 W CROSBY RD,,CARROLLTON,DALLAS,48113,TX,TEXAS,UNITED STATES,750066905,,,,,24,4.8113E+14,12030103,06,STATIONARY,,1-Mar-00,1-Jun-17,,"EIS:4162111, NCDB:D06#VI-434S-T, NCDB:I06#19890126TXA01 1, RCRAINFO:TXD982758641, TRIS:75006PTKTC1215W",32.94654,-96.91396,FRS-TRIS,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110017299145,1.10017E+11,STMICROELECTRONICS CARROLLTON PLANT,1310 ELECTRONICS DR,MS 2103,CARROLLTON,DALLAS,48113,TX,TEXAS,UNITED STATES,75006-7005,,,,,24,4.8113E+14,12030103,06,STATIONARY,,12-Mar-04,16-Oct-25,,"AIR:TX0000004811300223, AIRS/AFS:4811300223, EIS:4146411, ICIS:5374, ICIS:6724511, ICIS:7730473, RCRAINFO:TXD047830443, TRIS:75006SGSTH1310E, TX-TCEQ ACR:RN100649011",32.944137,-96.91612,FRS-TRIS,INTERPOLATION - DIGITAL MAP SRCE (TIGER),10,STORAGE TANK,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110021017656,1.10021E+11,COLIBRYS,12200 PARC CREST DR STE 100,,STAFFORD,FORT BEND,48157,TX,TEXAS,UNITED STATES,77477,,,,,22,4.81577E+14,12040104,06,STATIONARY,,5-May-05,27-Nov-13,,"RCRAINFO:TXR000062505, TX-TCEQ ACR:RN105175012",29.64391,-95.56784,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110021085172,1.10021E+11,INTEGRATED CIRCUIT MFG OAK HILL FAB,A BLOCK E OF THE OAK HILL AT THE Y US 290 & SH 71 DIVERGE,,AUSTIN,TRAVIS,48453,TX,TEXAS,UNITED STATES,78709,,,,,21,4.8453E+14,12090205,06,STATIONARY,,17-May-05,1-Jun-17,,EIS:5779511,30.2386,-97.8677,EIS,INTERPOLATION-PHOTO,100,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110021149988,1.10021E+11,AUSTIN FABRICATION FACILITY,2301-3501 YAGER LANE,,AUSTIN,TRAVIS,48453,TX,TEXAS,UNITED STATES,78754,,,,,10,4.8453E+14,12090301,06,STATIONARY,,17-May-05,1-Jun-17,,EIS:5679811,30.383223,-97.640568,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110022435836,1.10022E+11,TEXAS INSTRUMENTS - RFAB,300 W. RENNER ROAD,MS 300,RICHARDSON,COLLIN,48085,TX,TEXAS,UNITED STATES,750801319,,,,,03,4.8085E+14,12030106,06,STATIONARY,,6-Jul-05,26-Oct-16,,"CEDRI:CEDRI10231366, E-GGRT:1008059, ICIS:3601299807, NPDES:TXR05FJ03, RCRAINFO:TXR000063891, TRIS:7508WTXSNS3WEST, TX-TCEQ ACR:RN104566161",32.999754,-96.72063,RMP,ADDRESS MATCHING-HOUSE NUMBER,0,ADMINISTRATIVE BUILDING,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110022478950,1.10022E+11,ADVANCED OPTICAL COMPONENTS,600 MILLENIUM DR,,ALLEN,COLLIN,48085,TX,TEXAS,UNITED STATES,75013,,,,,03,4.8085E+14,12030106,06,STATIONARY,,27-Jul-05,26-Oct-16,,"BR:TXR000064469, NPDES:TXRNEY932, RCRAINFO:TXR000064469, TX-TCEQ ACR:RN104758693",33.09511,-96.67773,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110033245502,1.10033E+11,BRIDGEPOINT TECHNICAL MANUFACTURING,4007 COMMERCIAL CENTER DR,FROM IH 35 IN AUSTIN TRAVEL 3/4 MI E ON BEN WHITE,AUSTIN,TRAVIS,48453,TX,TEXAS,UNITED STATES,787441088,,,,,25,4.8453E+14,12090205,06,STATIONARY,,12-Mar-08,10-Nov-08,,TX-TCEQ ACR:RN103934022,30.21195,-97.7405,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110033348624,1.10033E+11,ACCU-GRAPHICS,8900 SHOAL CREEK BLVD,"8900 SHOAL CREEK, AUSTIN, TX",AUSTIN,TRAVIS,48453,TX,TEXAS,UNITED STATES,787576810,,,,,10,4.8453E+14,12090205,06,STATIONARY,,12-Mar-08,26-Jan-09,,TX-TCEQ ACR:RN101135440,30.37533,-97.73329,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110033511439,1.10034E+11,ADVANCED MICRO DEVICES AMD LONE STAR SITE,7171 SOUTHWEST PKWY,SE OF SOUTHWEST PKWY & W WILLIAM CANNON DR,AUSTIN,TRAVIS,48453,TX,TEXAS,UNITED STATES,787358953,,,,,21,4.8453E+14,12090205,06,STATIONARY,,12-Mar-08,26-Nov-14,,"TX-TCEQ ACR:RN104883327, TX-TCEQ ACR:RN104985585, TX-TCEQ ACR:RN105066112",30.25233,-97.86261,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110033906138,1.10034E+11,INTEL GENERATOR ADDITION,1501 S MOPAC EXPY AN1 BUILDING,1501 S MOPAC EXPRESSWAY,AUSTIN,TRAVIS,48453,TX,TEXAS,UNITED STATES,78746,,,,,25,4.8453E+14,12090205,06,STATIONARY,,2-Apr-08,4-Dec-14,,TX-TCEQ ACR:RN104261367,30.26172,-97.79028,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110034018943,1.10034E+11,NXP SEMICONDUCTORS - OH SITE,6501 W. WILLIAM CANNON DR.,"6501 W WILLIAM CANNON DR, AUSTIN, TX",AUSTIN,TRAVIS,48453,TX,TEXAS,UNITED STATES,78735,,,,,21,4.8453E+14,12090205,06,STATIONARY,,2-Apr-08,29-Apr-24,,"E-GGRT:1010067, RCRAINFO:TXD980870356, TRIS:78735MTRLN6501W, TSCA:TSCA130082, TX-TCEQ ACR:RN102752763",30.239434,-97.867072,E-PLAN,GPS CARRIER PHASE STATIC RELATIVE POSITION,,CENTER OF FACILITY,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110034300968,1.10034E+11,CITY OF AUSTIN BLOCK 2,400 W CESAR CHAVEZ ST,,AUSTIN,TRAVIS,48453,TX,TEXAS,UNITED STATES,787013883,,,,,25,4.8453E+14,12090205,06,STATIONARY,,17-Apr-08,17-Aug-10,,TX-TCEQ ACR:RN103178430,30.26438,-97.74818,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110034311661,1.10034E+11,ELECTRONICS,2800 W KINGSLEY RD,SOUTH SIDE OF KINGSLEY RD APPX 2000 FT WEST OF KIN,GARLAND,DALLAS,48113,TX,TEXAS,UNITED STATES,750412400,,,,,03,4.8113E+14,12030106,06,STATIONARY,,17-Apr-08,21-Jan-09,,TX-TCEQ ACR:RN102596780,32.87882,-96.67138,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110034885284,1.10035E+11,TEXAS INSTRUMENTS,12500 TI BLVD,"12500 TI BLVD, DALLAS, TX",DALLAS,DALLAS,48113,TX,TEXAS,UNITED STATES,75243-0592,,,,,03,4.8113E+14,12030105,06,STATIONARY,,18-Apr-08,3-May-15,,"AIR:06000000481136E374, AIRS/AFS:481136E374, ICIS:1800007257, NPDES:TXR1545GO, TX-TCEQ ACR:RN102050143",32.91043,-96.758175,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,150,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,
